HIP,ra,dec,parallax,err(parallax),V,I,B-V,err(B-V),teff,lum,rad,numax,Mv,RA,Dec,V.1,Camp,HD,label,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID,Ang Sep (')
HIP108619,330.054167,-12.224905,5.75,1.35,9.22,8.528,0.723,0.002,5490.71695996,5.50804715503,2.59803768367,504.1467344,3.01833922345,330.054167,-12.224905,9.22,3.0,208965.0,field,206095148,330.054171,-12.224903,1,9.073,108619.0,5805-1541-1,389-136299,22001301-1213298,,STAR,BV,plx,169.2,1.77,-93.07,0.8,5.75,1.35,9.962,0.034,9.23,0.024,,,,,,,,,,,7.8,0.026,7.411,0.029,7.33,0.026,,,,,,,,,5389.0,266.0,266.0,3.703,0.105,0.189,-0.212,0.25,0.55,2.528,0.744,0.376,1.195,0.186,0.298,0.072,0.036,0.037,173.9,40.83,40.83,0.03,0.011,0.008,AAA-111-111-000-0-0,,,0.0002968
HIP108722,330.363032,-14.326974,5.99,0.68,7.6,6.667,1.072,0.014,4709.11631438,30.3313345487,8.28841827378,51.1827946505,1.48713411195,330.363032,-14.326974,7.6,3.0,209131.0,field,206017225,330.363032,-14.326973,0,8.142,108722.0,5808-1473-1,379-164157,22012712-1419371,,STAR,gri,,19.49,0.73,-51.45,0.44,5.99,0.68,8.651,0.019,7.594,0.012,,,9.634,0.03,8.659,0.04,7.502,0.05,,,5.776,0.02,5.295,0.04,5.117,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,75.3,,0.0005639
HIP109140,331.618371,-14.087611,4.51,1.2,8.8,7.81,1.141,0.049,4585.87881261,19.0653628729,6.9291845016,69.5727447556,2.07088270939,331.618371,-14.087611,8.8,3.0,209820.0,field,206025527,331.618368,-14.087612,0,8.68,109140.0,5808-886-1,380-166204,22062840-1405153,,STAR,BV,,17.03,1.04,-10.66,0.65,4.51,1.2,9.86,0.034,8.854,0.019,,,,,,,,,,,7.018,0.027,6.473,0.033,6.37,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,87.2,,0.000463
HIP109236,331.943445,-10.078581,5.82,0.83,7.47,6.536,1.09,0.02,4676.49820224,36.9058357842,9.27066128998,41.3394400904,1.29461492325,331.943445,-10.078581,7.47,3.0,210030.0,field,206182139,331.943445,-10.078582,0,7.268,109236.0,5806-1303-1,400-136466,22074643-1004428,,STAR,BV,,9.69,0.95,-26.98,0.48,5.82,0.83,8.564,0.018,7.466,0.011,,,,,,,,,,,5.718,0.027,5.177,0.027,5.014,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,37.9,,0.0007924
HIP109290,332.109009,-16.542979,8.82,0.64,7.3,6.53,0.874,0.011,5104.86289325,15.3450557321,5.01673089672,139.559423455,2.02734292566,332.109009,-16.542979,7.3,3.0,210123.0,field,205944767,332.109011,-16.542979,0,8.222,109290.0,6377-1537-1,368-189107,22082616-1632346,,STAR,gri,,23.88,0.85,11.16,0.38,8.82,0.64,8.207,0.017,7.306,0.011,,,9.4,0.03,8.736,0.04,7.717,0.06,,,5.724,0.02,5.247,0.018,5.159,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,26.4,,0.0006395
HIP109369,332.362,-8.185728,5.98,0.6,6.99,6.143,0.97,0.015,4902.55917259,47.9100096231,9.61107963553,40.3880414046,0.873505919942,332.362,-8.185728,6.99,3.0,210269.0,field,206303603,332.361999,-8.185728,0,6.819,109369.0,5803-1658-1,410-142224,22092687-0811086,,STAR,BV,,62.21,0.55,49.69,0.29,5.98,0.6,7.96,0.018,6.984,0.011,,,,,,,,,,,5.304,0.023,4.857,0.016,4.696,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,17.7,,6.087e-05
HIP109390,332.422687,-13.60541,4.18,1.3,9.55,8.785,0.892,0.01,5064.92577378,8.72875196712,3.84356863913,226.79864391,2.65588140888,332.422687,-13.60541,9.55,3.0,210295.0,field,206043157,332.422684,-13.605411,1,9.349,109390.0,5809-1537-1,382-161611,22094144-1336194,,STAR,gri,plx,-43.62,1.44,-85.4,0.73,4.18,1.3,10.456,0.052,9.637,0.035,,,10.201,0.05,9.737,0.07,8.984,0.02,,,7.839,0.02,7.315,0.026,7.183,0.02,,,,,,,,,4922.0,100.0,100.0,2.539,0.476,0.34,-0.883,0.4,0.4,8.439,3.759,3.401,0.903,0.149,0.032,0.001,0.005,0.0008706,239.2,74.4,74.4,0.043,0.022,0.009,AAA-111-111-000-0-0,,,0.001
HIP109392,332.430295,-14.56102,4.35,1.05,9.18,8.229,1.074,0.039,4705.47379939,13.4485428978,5.52758757913,108.217244735,2.37244628477,332.430295,-14.56102,9.18,3.0,210297.0,field,206009172,332.430286,-14.561022,0,9.028,109392.0,5809-1715-1,378-173141,22094326-1433397,,STAR,gri,,22.83,1.0,2.19,0.56,4.35,1.05,10.246,0.051,9.102,0.024,,,10.132,0.02,9.362,0.02,8.556,0.02,,,7.311,0.034,6.79,0.02,6.636,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,66.1,,0.0003631
HIP109430,332.553394,-15.001201,4.78,1.05,9.15,8.261,1.083,0.04,4689.13974376,11.5582567402,5.16017645063,122.509170925,2.54713948306,332.553394,-15.001201,9.15,3.0,210357.0,field,205993856,332.55339,-15.001201,1,8.93,109430.0,6377-917-1,375-181344,22101282-1500044,,STAR,BV,plx,9.91,1.29,-19.85,0.62,4.78,1.05,10.325,0.047,9.149,0.023,,,,,,,,,,,7.195,0.023,6.631,0.026,6.475,0.017,,,,,,,,,4667.0,111.0,111.0,2.634,0.343,0.245,-0.066,0.2,0.2,8.944,2.342,3.059,1.26,0.317,0.198,0.002,0.004,0.0009043,209.2,45.96,45.96,0.04,0.018,0.009,AAA-111-111-000-0-0,,,0.0008758
HIP109446,332.591435,-9.387747,4.15,0.69,8.06,7.198,0.988,0.014,4867.13462537,37.8646556934,8.66912016902,48.554557318,1.15024048356,332.591435,-9.387747,8.06,3.0,210409.0,field,206223471,332.591435,-9.387746,1,7.895,109446.0,5803-1985-1,404-131535,22102193-0923159,,STAR,BV,plx,32.34,0.69,8.4,0.36,4.15,0.69,9.067,0.021,8.066,0.013,,,,,,,,,,,6.363,0.023,5.857,0.034,5.74,0.021,,,,,,,,,4793.0,116.0,116.0,2.594,0.21,0.21,-0.058,0.16,0.32,10.415,0.874,1.406,1.637,0.475,0.57,0.001,0.001,0.0005436,241.0,40.06,40.06,0.04,0.014,0.008,AAA-111-111-000-0-0,,,0.001
HIP109460,332.632378,-10.820393,7.27,0.62,6.64,5.686,1.113,0.008,4635.32304573,52.0521425185,11.2063459982,28.8720390727,0.947672054295,332.632378,-10.820393,6.64,3.0,210422.0,field,206149074,332.632378,-10.820393,0,6.428,109460.0,5806-285-1,396-133426,,,STAR,BV,,49.23,0.72,28.49,0.36,7.27,0.62,7.765,0.016,6.634,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001941
HIP109722,333.388515,-7.372244,6.48,0.85,8.69,8.111,0.573,0.027,5990.87858579,6.47606080125,2.36635096697,649.287640641,2.74787502935,333.388515,-7.372244,8.69,3.0,210878.0,field,206354623,333.388516,-7.372244,1,8.813,109722.0,5231-228-1,414-141673,22133323-0722201,,STAR,gri,plx,84.06,0.98,-32.27,0.6,6.48,0.85,9.255,0.023,8.698,0.018,,,9.783,0.03,9.143,0.04,8.397,0.06,,,7.626,0.026,7.386,0.061,7.33,0.027,,,,,,,,,5493.0,167.0,134.0,3.726,0.085,0.119,-0.057,0.24,0.2,2.539,0.349,0.307,1.326,0.098,0.118,0.077,0.029,0.025,154.3,20.24,20.24,0.034,0.014,0.01,AAA-111-111-000-0-0,,,0.017
HIP109811,333.627851,-12.253746,4.21,0.78,8.1,7.331,0.842,0.016,5178.61476755,31.4259484109,6.9762449445,76.8366876862,1.22141047918,333.627851,-12.253746,8.1,3.0,211021.0,field,206094022,333.62785,-12.253746,0,7.888,109811.0,5806-1333-1,389-136806,22143068-1215135,,STAR,BV,,16.57,0.83,28.25,0.66,4.21,0.78,8.929,0.021,8.087,0.015,,,,,,,,,,,6.443,0.019,5.935,0.026,5.857,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,57.7,,0.0009817
HIP109836,333.694951,-5.886552,12.14,0.76,7.82,7.086,0.756,0.018,5397.46552877,4.58898607219,2.45404967868,551.471141467,3.2410934337,333.694951,-5.886552,7.82,3.0,211080.0,field,206445085,333.69495,-5.886552,1,8.462,109836.0,5231-753-1,421-140493,22144678-0553115,,STAR,gri,plx,18.24,0.92,-111.08,0.54,12.14,0.76,8.519,0.021,7.797,0.015,,,9.764,0.03,8.92,0.03,7.904,0.13,,,6.616,0.02,6.336,0.038,6.255,0.034,,,,,,,,,5074.0,81.0,50.0,3.757,0.02,0.06,0.083,0.05,0.12,2.473,0.247,0.049,1.279,0.054,0.026,0.084,0.005,0.018,82.37,5.157,5.157,0.02,0.006,0.001,AAA-111-111-000-0-0,,,0.0004995
HIP109970,334.105169,-14.045016,4.84,0.93,8.14,7.247,1.021,0.019,4803.7603338,26.7844175873,7.48485127531,62.9518144435,1.56422680822,334.105169,-14.045016,8.14,3.0,211289.0,field,206027050,334.105156,-14.045021,1,7.924,109970.0,5809-382-1,380-166567,22162524-1402420,,STAR,BV,plx,22.72,1.01,-13.23,0.79,4.84,0.93,9.165,0.023,8.11,0.014,,,,,,,,,,,6.377,0.019,5.874,0.047,5.71,0.018,,,,,,,,,4769.0,116.0,116.0,2.646,0.195,0.234,-0.058,0.16,0.28,9.995,1.481,1.682,1.519,0.569,0.474,0.001,0.001,0.0006679,206.6,39.7,39.7,0.039,0.014,0.009,AAA-111-111-000-0-0,,,0.0006731
HIP109998,334.189227,-11.649077,5.4,0.71,7.25,6.382,1.009,0.011,4826.58736813,48.2261319073,9.94868329993,37.3486482667,0.911968799115,334.189227,-11.649077,7.25,3.0,211360.0,field,206117340,334.189229,-11.649076,0,7.091,109998.0,5806-1763-1,392-128310,22164540-1138566,,STAR,BV,,45.19,0.87,-29.41,0.63,5.4,0.71,8.262,0.019,7.263,0.012,,,,,,,,,,,5.55,0.026,5.101,0.021,4.87,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-d00-0-0,63.1,,0.008
HIP110009,334.219025,-9.040067,8.83,0.43,5.8,4.803,1.158,0.003,4556.19065615,80.313629255,14.4077307119,17.8527125032,0.529803517888,334.219025,-9.040067,5.8,3.0,211392.0,field,206246606,334.219025,-9.040068,0,5.576,110009.0,5803-1997-1,405-134255,,,STAR,BV,,-57.8,0.42,-12.41,0.33,8.83,0.43,6.956,0.016,5.791,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009908
HIP110046,334.342392,-16.038528,4.29,0.91,8.54,7.496,1.168,0.025,4538.83639539,27.5827762276,8.50814074989,47.1397349065,1.70228646092,334.342392,-16.038528,8.54,3.0,211436.0,field,205960172,334.342396,-16.038527,0,8.646,110046.0,6378-1227-1,370-187702,22172217-1602185,,STAR,gri,,6.67,1.01,-8.86,0.83,4.29,0.91,9.658,0.03,8.513,0.017,,,9.597,0.1,9.144,0.05,8.238,0.1,,,6.637,0.018,6.121,0.024,5.983,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,60.1,,0.001
HIP110054,334.363294,-15.97976,7.86,0.55,7.07,6.213,1.002,0.01,4840.01517179,26.6683349178,7.35714371009,65.4393826542,1.5471127302,334.363294,-15.97976,7.07,3.0,211463.0,field,205962004,334.363295,-15.97976,0,6.882,110054.0,6378-594-1,371-184531,22172719-1558471,,STAR,BV,,29.84,0.63,2.67,0.39,7.86,0.55,8.107,0.018,7.065,0.011,,,,,,,,,,,5.336,0.026,4.863,0.023,4.698,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-00d-0-0,37.2,,0.0002035
HIP110131,334.628148,-15.013015,4.27,1.29,8.37,7.555,0.933,0.024,4977.61087955,25.2845207128,6.77314248593,78.2509604575,1.52213937513,334.628148,-15.013015,8.37,3.0,211595.0,field,205993437,334.628151,-15.013016,0,8.159,110131.0,6378-710-1,375-181608,22183077-1500468,,STAR,BV,,35.64,1.28,8.59,0.9,4.27,1.29,9.308,0.028,8.388,0.019,,,,,,,,,,,6.723,0.027,6.206,0.026,6.114,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,24.7,,0.0009167
HIP110169,334.730699,-11.557229,5.24,0.83,7.93,7.052,1.011,0.016,4822.76630723,27.4364031823,7.51581163118,62.7002729407,1.52665643492,334.730699,-11.557229,7.93,3.0,211674.0,field,206120708,334.730697,-11.557233,1,7.764,110169.0,5807-1466-1,393-133524,22185536-1133261,,STAR,BV,plx,-1.73,0.92,-1.34,0.68,5.24,0.83,8.932,0.021,7.935,0.014,,,,,,,,,,,6.238,0.018,5.753,0.036,5.636,0.02,,,,,,,,,4856.0,98.0,98.0,2.76,0.11,0.352,-0.051,0.12,0.42,9.288,1.425,1.462,1.774,0.359,0.789,0.002,0.001,0.001,190.8,30.23,30.23,0.037,0.017,0.008,AAA-111-111-000-0-0,,,0.001
HIP110179,334.753085,-13.304994,8.82,0.43,5.96,5.044,1.075,0.004,4703.65430238,63.5581166829,12.0259516654,25.6809967141,0.687342925659,334.753085,-13.304994,5.96,3.0,211676.0,field,206054412,334.753085,-13.304994,0,5.765,110179.0,5810-1304-1,384-156490,,,STAR,BV,,73.28,0.46,-9.5,0.27,8.82,0.43,7.045,0.015,5.959,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001009
HIP110208,334.858363,-8.506099,2.9,0.74,8.19,7.327,0.967,0.025,4908.52822704,67.2355042179,11.3579900149,29.6865512729,0.501989989495,334.858363,-8.506099,8.19,3.0,211748.0,field,206282444,334.858365,-8.506099,0,8.527,110208.0,5804-589-1,408-143416,22192600-0830219,,STAR,gri,,-36.15,0.73,-28.52,0.69,2.9,0.74,9.135,0.025,8.161,0.016,,,9.702,0.01,9.097,0.03,8.024,0.02,,,6.478,0.021,5.933,0.044,5.846,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,28.0,,0.003
HIP110278,335.067941,-12.221565,5.99,0.79,7.81,6.951,1.02,0.015,4805.6536382,23.6734767891,7.0312222359,70.6964398851,1.69713411195,335.067941,-12.221565,7.81,3.0,211841.0,field,206095286,335.067945,-12.221559,0,7.632,110278.0,5807-1689-1,389-136977,22201630-1213175,,STAR,BV,,49.42,0.76,-9.17,0.6,5.99,0.79,8.851,0.021,7.814,0.013,,,,,,,,,,,5.999,0.02,5.466,0.044,5.305,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,27.1,,0.0008351
HIP110454,335.593703,-15.450928,6.73,1.16,8.53,7.926,0.627,0.02,5795.7922177,7.15585612885,2.65772425858,508.057341306,2.67007532112,335.593703,-15.450928,8.53,3.0,212142.0,field,205979004,335.5937,-15.450927,1,8.394,110454.0,6378-1217-1,373-186487,22222247-1527035,,STAR,BV,plx,32.23,1.4,59.68,0.75,6.73,1.16,9.165,0.023,8.519,0.017,,,,,,,,,,,7.307,0.032,6.953,0.029,6.914,0.027,,,,,,,,,5638.0,398.0,331.0,3.737,0.102,0.153,-0.039,0.15,0.24,2.555,0.654,0.36,1.41,0.148,0.208,0.076,0.03,0.035,148.6,25.61,25.61,0.029,0.01,0.008,AAA-111-111-000-0-0,,,0.0004842
HIP110471,335.656005,-3.737053,4.33,0.77,8.22,7.218,1.131,0.027,4603.45665633,34.9069820871,9.30449420648,40.4713797772,1.40243948177,335.656005,-3.737053,8.22,3.0,212204.0,field,206552547,335.656007,-3.737052,0,8.466,110471.0,5229-454-1,432-116054,22223743-0344134,,STAR,gri,,-17.57,0.84,-18.65,0.64,4.33,0.77,9.319,0.028,8.209,0.015,,,10.188,0.02,8.603,0.02,7.728,0.02,,,6.3,0.024,5.744,0.034,5.6,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,22.8,,0.0004217
HIP110701,336.434067,-15.357206,4.65,0.84,7.89,7.066,0.918,0.013,5009.00529522,32.5938962738,7.59398776416,63.6933909406,1.22726476445,336.434067,-15.357206,7.89,3.0,212587.0,field,205982096,336.43407,-15.357206,0,7.664,110701.0,6385-1153-1,374-178380,22254417-1521259,,STAR,BV,,-9.02,0.84,-5.36,0.58,4.65,0.84,8.805,0.019,7.89,0.012,,,,,,,,,,,6.287,0.019,5.85,0.034,5.748,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,20.1,,0.0007719
HIP110723,336.499408,-14.951715,3.62,0.85,8.03,7.182,0.969,0.014,4904.54672257,50.1111173698,9.82141418056,38.8169420285,0.823542852666,336.499408,-14.951715,8.03,3.0,212627.0,field,205995569,336.499406,-14.951715,1,7.868,110723.0,5810-795-1,376-178119,22255985-1457062,,STAR,BV,plx,6.73,0.89,-7.14,0.51,3.62,0.85,9.006,0.02,8.032,0.013,,,,,,,,,,,6.385,0.018,6.007,0.023,5.833,0.018,,,,,,,,,5288.0,135.0,203.0,2.473,0.266,0.035,-0.937,0.75,0.25,9.166,0.811,0.564,0.899,1.361,0.021,0.001,0.0006118,0.0001537,276.2,64.86,64.86,0.038,0.012,0.01,AAA-111-111-000-0-0,,,0.0006609
HIP110813,336.762796,-17.263655,7.63,0.8,7.6,8.66,0.882,0.013,5086.98290088,15.6561196596,5.10300795599,134.789853979,2.01262268977,336.762796,-17.263655,7.6,3.0,212771.0,host,205924248,336.762796,-17.263655,1,7.722,110813.0,6385-788-1,364-185026,22270308-1715492,,STAR,gri,plx,-87.59,0.97,-103.17,0.71,7.63,0.8,8.48,0.021,7.595,0.014,,,8.616,0.02,7.886,0.03,7.339,0.38,,,6.025,0.019,5.578,0.038,5.496,0.018,,,,,,,,,4955.0,59.0,59.0,3.034,0.102,0.102,-0.412,0.09,0.24,5.248,0.454,0.255,1.173,0.154,0.263,0.007,0.003,0.001,131.1,13.74,13.74,0.028,0.024,0.008,AAA-111-111-000-0-0,,,0.0002505
HIP110961,337.208342,-18.722535,2.19,1.31,9.25,8.3,1.084,0.04,4687.3305087,50.2707685,10.7698918692,31.3944477416,0.952220574201,337.208342,-18.722535,9.25,3.0,213031.0,field,205888954,337.208341,-18.722536,0,8.964,110961.0,6388-1060-1,357-199717,22285000-1843211,,STAR,gri,,11.32,1.61,-14.62,1.02,2.19,1.31,10.387,0.053,9.254,0.025,,,10.097,0.03,9.623,0.04,8.479,0.09,,,7.388,0.02,6.879,0.036,6.752,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,31.0,,0.0004357
HIP111044,337.439873,-11.714287,3.92,1.16,8.61,7.562,1.159,0.029,4554.45165684,30.6633966477,8.9092813162,43.4254738893,1.5764303351,337.439873,-11.714287,8.61,3.0,213181.0,field,206114998,337.439863,-11.714285,0,8.385,111044.0,5814-1576-1,392-128740,22294557-1142514,,STAR,BV,,-6.23,1.35,-1.37,0.82,3.92,1.16,9.753,0.034,8.597,0.017,,,,,,,,,,,6.571,0.02,5.966,0.033,5.841,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,33.5,,0.0007538
HIP111100,337.61143,-16.346695,5.83,0.73,7.24,6.312,1.107,0.012,4646.01308746,46.2807687253,10.5182662364,32.5319129054,1.0683427738,337.61143,-16.346695,7.24,3.0,213251.0,field,205950704,337.611431,-16.346696,0,7.063,111100.0,6385-102-1,369-184896,22302673-1620483,,STAR,BV,,70.33,0.78,37.1,0.64,5.83,0.73,8.376,0.019,7.264,0.012,,,,,,,,,,,5.372,0.02,,,4.686,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEA-111-111-000-0-0,16.1,,0.0008305
HIP111234,338.039152,-13.597751,8.72,0.78,7.74,7.131,0.565,0.014,6021.23650704,8.54603302702,2.69101207355,514.232104377,2.44258242466,338.039152,-13.597751,7.74,3.0,213510.0,field,206043423,338.039151,-13.597753,0,8.592,111234.0,5817-203-1,383-164287,22320940-1335518,,STAR,gri,,-19.6,0.97,-67.92,0.75,8.72,0.78,8.278,0.018,7.726,0.013,,,9.686,0.03,9.107,0.04,8.123,0.01,,,6.772,0.02,6.531,0.046,6.46,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-dd0-0-0,17.8,,0.0009312
HIP111312,338.255732,-17.501484,13.83,0.62,7.57,6.798,0.827,0.002,5214.50588901,4.68992982964,2.65804043319,460.881718974,3.27411090055,338.255732,-17.501484,7.57,3.0,213612.0,field,205917956,338.255734,-17.501484,1,8.246,111312.0,6388-45-1,363-199939,22330139-1730051,,STAR,gri,plx,-187.84,0.73,-40.54,0.49,13.83,0.62,8.404,0.019,7.578,0.013,,,9.664,0.04,8.662,0.01,7.639,0.02,,,6.073,0.018,5.643,0.036,5.549,0.024,,,,,,,,,5139.0,222.0,127.0,3.611,0.11,0.132,-0.341,0.36,0.36,2.637,0.407,0.298,1.099,0.168,0.168,0.056,0.026,0.018,72.31,3.242,3.242,0.019,0.007,0.005,AAA-111-111-000-0-0,,,0.0009164
HIP111333,338.341736,-17.772827,3.08,0.84,8.24,7.274,1.136,0.021,4594.65686335,68.0983191655,13.0456813145,21.6197975144,0.682753582502,338.341736,-17.772827,8.24,3.0,213652.0,field,205910823,338.341741,-17.772829,1,8.04,111333.0,6388-55-1,362-201336,22332202-1746220,,STAR,BV,plx,-33.45,0.94,-48.07,0.63,3.08,0.84,9.39,0.029,8.249,0.016,,,,,,,,,,,6.291,0.017,5.741,0.021,5.612,0.02,,,,,,,,,4707.0,93.0,93.0,2.467,0.16,0.1,-0.073,0.15,0.18,11.299,1.228,0.841,1.475,0.446,0.382,0.0009204,0.0005019,0.0002318,324.7,88.55,88.55,0.04,0.013,0.008,AAA-111-111-000-0-0,,,0.0006556
HIP111364,338.421256,-10.521018,3.05,1.19,8.47,7.473,1.166,0.022,4542.30094116,58.0737743563,12.3265900625,23.7589186075,0.891499196734,338.421256,-10.521018,8.47,3.0,213723.0,field,206160939,338.421257,-10.521017,1,8.668,111364.0,5814-862-1,398-136733,22334110-1031157,,STAR,gri,plx,7.72,1.16,-15.16,0.93,3.05,1.19,9.623,0.024,8.458,0.013,,,9.885,0.01,9.152,0.07,8.147,0.01,,,6.433,0.02,5.843,0.031,5.663,0.031,,,,,,,,,4753.0,96.0,76.0,2.414,0.165,0.264,-0.388,0.3,0.6,11.085,2.409,1.453,1.108,0.511,0.232,0.0008601,0.000503,0.0004846,327.9,127.9,127.9,0.039,0.018,0.008,AAA-111-111-000-0-0,,,0.0004532
HIP111451,338.674385,-8.610014,3.89,1.74,9.27,8.329,1.096,0.045,4665.70461623,15.8411220274,6.10187384073,89.4312287278,2.21974800663,338.674385,-8.610014,9.27,3.0,213897.0,field,206275307,338.674389,-8.610012,0,9.076,111451.0,5811-1451-1,407-137443,22344184-0836358,,STAR,gri,,-12.74,1.96,0.13,1.22,3.89,1.74,10.335,0.042,9.295,0.022,,,10.129,0.03,9.424,0.04,8.624,0.06,,,7.387,0.026,6.904,0.046,6.722,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,35.7,,0.002
HIP111545,338.966986,-7.339581,3.79,0.72,8.28,7.337,1.132,0.021,4601.6949375,43.1597382901,10.3540077949,33.1990760848,1.17319604984,338.966986,-7.339581,8.28,3.0,214078.0,field,206356589,338.966987,-7.339581,0,8.096,111545.0,5239-939-1,414-142413,22355206-0720224,,STAR,BV,,4.56,0.85,-15.69,0.56,3.79,0.72,9.453,0.024,8.306,0.014,,,,,,,,,,,6.28,0.024,5.695,0.024,5.563,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,17.4,,0.0007741
HIP111661,339.302928,-13.666298,5.12,1.14,8.28,7.362,1.078,0.019,4698.20277665,22.3322394578,7.1450843254,67.2134061296,1.82634980488,339.302928,-13.666298,8.28,3.0,214270.0,field,206040940,339.302927,-13.6663,0,8.088,111661.0,5817-673-1,382-162517,22371270-1339588,,STAR,BV,,-0.24,1.3,7.99,0.99,5.12,1.14,9.371,0.023,8.283,0.013,,,,,,,,,,,6.421,0.02,5.88,0.034,5.719,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,24.3,,0.0006251
HIP111691,339.382382,-16.370767,3.41,0.74,8.47,7.475,1.166,0.021,4542.30094116,46.4591193703,11.0252491762,29.2056965203,1.13377189496,339.382382,-16.370767,8.47,3.0,214321.0,field,205949971,339.382383,-16.370768,0,8.243,111691.0,6386-954-1,369-185129,22373176-1622148,,STAR,BV,,23.1,0.98,-11.43,0.55,3.41,0.74,9.664,0.025,8.467,0.014,,,,,,,,,,,6.495,0.018,5.981,0.021,5.796,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,32.6,,0.0004674
HIP111710,339.439084,-4.228056,15.25,0.21,5.04,4.061,1.14,0.002,4587.63270375,53.1600680283,11.5616606751,26.9939503565,0.956349218414,339.439084,-4.228056,5.04,3.0,214376.0,field,206531121,339.439085,-4.228054,0,4.82,111710.0,5236-1610-1,429-117849,,,STAR,BV,,-69.23,0.28,-119.67,0.17,15.25,0.21,6.174,0.014,5.03,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001238
HIP111780,339.625472,-16.472787,3.86,0.89,8.72,7.847,1.0,0.024,4843.8674713,24.1401986462,6.98860750497,72.0188977852,1.65293652336,339.625472,-16.472787,8.72,3.0,214449.0,field,205946843,339.625474,-16.472787,0,8.824,111780.0,6386-1042-1,368-190041,22383010-1628219,,STAR,gri,,24.99,1.11,-13.65,0.64,3.86,0.89,9.709,0.024,8.707,0.015,,,9.862,0.03,9.254,0.04,8.379,0.07,,,6.956,0.021,6.465,0.031,6.351,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA-111-111-000-0-0,75.1,,0.000903
