17.363566,5.444132,8.51
17.389162,51.57716,8.44
17.392478,-46.265581,8.6
17.392843,-58.297875,8.73
17.456115,-56.356024,9.02
17.486427,-14.253383,8.28
17.510892,30.971903,8.64
17.518205,19.837943,8.22
17.524561,-1.599107,8.74
17.528702,-14.420495,8.08
17.530883,-36.544321,8.12
17.533786,-44.076812,9.37
17.573597,-35.043459,9.12
17.595635,53.733148,8.28
17.601314,-27.349513,9.62
17.61072,59.60042,9.99
17.634933,-49.71414,8.53
17.754813,-11.383578,8.2
17.782052,-47.561947,9.38
17.813157,-22.723087,10.65
17.815305,68.168141,9.56
17.828132,-59.200071,8.38
17.866066,3.377515,9.49
17.931274,8.580086,9.2
17.941108,-45.910804,9.11
17.957072,-34.797193,8.49
17.969979,-50.589927,9.07
17.995133,-17.814116,9.15
18.000235,-39.161748,8.12
18.162745,6.593339,8.51
18.163596,-49.768469,8.53
18.168432,66.163356,9.53
18.192003,11.991845,8.49
18.240856,-29.693948,9.32
18.288001,-40.61176,9.14
18.304148,-75.104147,9.12
18.35069,-32.820871,9.09
18.357922,52.596308,9.15
18.383032,-3.31415,8.64
18.411596,13.931387,9.55
18.422321,-42.223248,9.04
18.459054,37.653807,8.54
18.472543,-36.185107,8.38
18.514707,-42.538341,9.17
18.543734,1.497922,9.17
18.582779,46.050895,8.69
18.586492,-30.249453,11.77
18.604432,-41.894219,8.49
18.667832,2.299499,9.47
18.671866,3.786621,9.23
18.772919,8.770475,9.84
18.783485,-22.899473,8.3
18.791998,-15.150196,8.56
18.792249,-54.09657,9.33
18.809931,-22.29668,8.06
18.827771,-28.255383,9.41
18.857503,38.486538,8.23
18.874512,-57.250132,8.72
18.885304,31.524127,8.77
18.917155,-78.381485,8.81
18.926799,-18.416239,8.49
18.934999,50.871932,8.71
19.036454,11.467215,9.42
19.070594,-7.148969,9.03
19.105945,-29.212856,9.65
19.163954,-25.674118,8.72
19.1798,-20.106092,8.77
19.216555,-44.035771,9.53
19.271417,7.913804,9.18
19.27343,-23.238578,8.85
19.334649,-19.027414,8.93
19.374526,-39.900202,8.2
19.42787,13.557493,8.52
19.428777,-28.198662,9.31
19.432318,-46.172378,8.01
19.439457,-79.495543,9.58
19.488993,-74.153495,8.79
19.539316,-32.660152,9.53
19.543448,-26.862156,9.28
19.585437,26.095123,8.76
19.59872,-40.104749,8.23
19.612889,61.892916,8.85
19.617623,0.970776,8.94
19.658241,-25.898987,8.72
19.726797,-6.294458,9.46
19.73501,-7.70488,8.34
19.735166,-29.95915,9.41
19.737014,22.409433,8.87
19.74204,-29.188258,8.93
19.742052,-10.974279,8.2
19.78436,-48.156002,8.9
19.817335,-40.001742,8.95
19.904719,-5.325267,8.4
19.928528,0.105784,8.97
19.928842,-71.802779,8.76
19.932185,21.273598,9.02
19.939079,-28.233835,8.12
19.939815,-58.2946,10.06
19.950361,-21.454031,9.28
19.970888,43.21056,8.15
20.03425,43.952623,8.13
20.039558,39.093519,8.39
20.045063,34.96985,8.45
20.06571,-52.651308,9.4
20.204336,11.457988,8.31
20.248763,-38.526544,8.2
20.280624,18.314947,8.96
20.284833,-40.232637,9.58
20.316475,-73.033724,8.4
20.35538,-8.001389,9.28
20.366085,30.634036,9.74
20.370095,40.95814,9.69
20.387301,-29.131298,10.38
20.39562,-11.582352,9.28
20.408329,4.257464,9.02
20.424203,-3.436821,8.34
20.444072,69.236452,8.62
20.466341,-22.502747,9.92
20.545645,42.12883,9.23
20.554643,14.340706,8.05
20.580374,-19.578681,9.11
20.650704,-4.936702,10.0
20.656437,-34.992041,8.12
20.674298,42.071224,9.09
20.688348,-28.512701,8.69
20.803636,40.610449,8.13
20.822965,-33.482866,9.2
20.855786,62.618194,9.68
20.857547,-67.983022,8.47
20.875982,-13.924236,8.32
20.904907,1.901732,9.84
20.926345,-26.191956,9.21
20.946916,-24.05886,8.69
21.004025,15.305296,8.94
21.014087,-9.812032,8.57
21.050421,37.528195,8.02
21.067791,-62.44689,9.08
21.126303,-12.569879,9.35
21.136493,-42.425722,9.26
21.14825,-18.221723,9.7
21.17286,33.025822,9.26
21.189613,-39.907505,9.46
21.192235,56.200385,8.44
21.195178,20.15884,8.15
21.200587,28.85696,8.23
21.202512,39.418591,8.73
21.205753,-26.260848,9.77
21.262238,-45.611498,8.91
21.405705,45.133354,8.79
21.416247,-67.415594,8.34
21.514151,-17.310161,9.36
21.605015,-0.444131,8.37
21.619871,-32.551941,9.35
21.620105,9.531106,9.81
21.683208,70.387291,8.22
21.68977,-34.161194,9.04
21.711379,-19.642443,8.26
21.720133,-49.262056,8.47
21.735801,-62.966225,9.59
21.75541,-6.349022,9.02
21.756754,11.367256,8.34
21.760238,34.639035,8.08
21.773865,66.974226,9.28
21.840763,6.962402,8.29
21.904104,51.808834,8.08
22.078642,14.476476,8.66
22.084972,-36.076614,9.07
22.187667,-30.408562,9.54
22.19376,-24.340402,8.93
22.252863,-61.082691,8.55
22.264569,-82.039169,9.71
22.277028,-6.847933,8.19
22.316046,-40.852264,8.39
22.326749,-41.832379,9.01
22.361218,-43.156593,8.3
22.37928,-32.024003,8.94
22.38055,8.380416,9.29
22.404421,-52.497255,9.21
22.426381,17.098966,8.13
22.442653,-40.846062,9.25
22.472693,14.209613,9.29
22.482747,-10.565044,8.07
22.505555,-26.971479,8.62
22.506424,46.97414,8.81
22.528658,22.348358,8.78
22.53606,-0.321829,9.08
22.571947,33.128939,8.97
22.578013,11.090897,8.42
22.63277,-23.243773,8.32
22.639279,-75.232072,8.95
22.687718,78.634991,10.84
22.705191,51.543579,8.94
22.708322,-31.460812,8.98
22.709092,5.973543,8.33
22.722106,24.53591,10.35
22.740167,-62.652752,8.51
22.758661,-47.264268,9.22
22.760594,71.129932,8.22
22.777109,6.619484,8.28
22.8496,58.180635,8.23
22.870211,-29.066132,9.53
22.889578,-16.770906,8.11
22.891144,-69.992576,8.73
22.939116,-52.920876,9.46
22.968333,-76.913904,8.62
22.982242,-17.701409,8.94
23.089678,-19.606832,9.21
23.104497,-9.503217,9.46
23.129231,-62.843826,8.79
23.131266,50.824176,8.96
23.131864,-15.450916,8.38
23.138727,-48.645422,8.71
23.149792,-54.742347,9.03
23.158152,-16.148363,8.3
23.208279,44.00147,9.02
23.247625,-42.231339,9.82
23.253949,5.382188,8.89
23.276917,-63.868429,8.65
23.316171,-25.667205,8.34
23.321898,-44.152245,8.61
23.352701,21.152225,9.24
23.40186,-1.865556,8.63
23.416052,-70.135203,9.29
23.41753,-39.911829,9.17
23.468492,-44.348252,8.61
23.472939,18.780162,8.74
23.498881,-58.334385,8.27
23.514051,-59.312485,8.35
23.531645,2.446312,8.9
23.549755,-19.290227,9.74
23.568101,-6.27259,8.38
23.623693,34.660866,9.66
23.641873,-28.639042,8.34
23.650604,-74.674253,8.99
23.681559,-35.346193,8.19
23.691967,69.900528,8.57
23.69684,-53.975416,9.26
23.728707,14.385242,8.07
23.756174,-12.08516,8.63
23.758407,0.019378,8.06
23.768071,-29.875599,8.78
23.77416,-14.404839,9.5
23.77564,-31.397535,8.24
23.858212,77.603215,8.64
23.864569,-16.792947,9.72
23.895464,-24.504017,9.11
23.937144,-72.739449,8.9
23.939975,19.670449,8.43
23.960573,-43.002016,8.39
24.044912,-25.921612,9.06
24.0638,-26.104016,10.52
24.080221,-53.222406,10.0
24.085259,-33.383001,8.43
24.097109,-12.732998,8.65
24.189808,15.248637,9.53
24.190324,-22.442012,8.26
24.213683,48.078884,9.48
24.224237,-0.530705,8.96
24.248661,-25.634987,9.3
24.259135,5.630788,8.19
24.291993,-56.270666,9.23
24.294173,-61.935163,8.72
